,Venue,Latitude,Longitude,Group,Category
123,Boots,51.37074563112745,-0.3634365268836711,Health,Pharmacy
124,Boots,51.36127309039436,-0.34562767925477905,Health,Pharmacy
126,Boots,51.42626663621999,-0.3782424330711365,Health,Pharmacy
130,LloydsPharmacy,51.40704841550343,-0.4060324791362291,Health,Pharmacy
136,hampton hill pharmacy,51.428086,-0.354989,Health,Pharmacy
138,Superdrug,51.451017,-0.357969,Health,Pharmacy
139,Azchem Pharmacy,51.46371,-0.33124274,Health,Pharmacy
140,Superdrug,51.46854510152618,-0.36342650384554265,Health,Pharmacy
141,Hounslow East Pharmacy,51.472782,-0.35666707,Health,Pharmacy
142,Ram Chemist,51.460043,-0.362537,Health,Pharmacy
143,Your Pharmacy St Margarets,51.45381635,-0.3190591773410891,Health,Pharmacy
144,Minal Pharmacy Whitton,51.452669,-0.357823,Health,Pharmacy
145,Herbert and Herbert Pharmacy,51.467001654014155,-0.3707992689963557,Health,Pharmacy
146,Osterley Park Pharmacy,51.48128833295015,-0.3473579938488529,Health,Pharmacy
147,Rishans Pharmacy,51.47516510406515,-0.33705542156893487,Health,Pharmacy
148,Maswell Park Chemist,51.466060638427734,-0.3513351082801819,Health,Pharmacy
149,LloydsPharmacy,51.445274,-0.335195,Health,Pharmacy
150,Isleworth Pharmacy,51.47404148047617,-0.3440023272523138,Health,Pharmacy
151,A. C. Curd Ltd. Pharmacy,51.473936,-0.344543,Health,Pharmacy
152,Goodes,51.44763946533203,-0.32888999581336975,Health,Pharmacy
154,LloydsPharmacy,51.4784761675665,-0.35443889750802343,Health,Pharmacy
155,C. Goode Pharmacy,51.44758532902841,-0.32879090225762564,Health,Pharmacy
156,Maple Leaf Pharmacy,51.44469605069671,-0.34050214394224443,Health,Pharmacy
157,Dr. China,51.46750981531105,-0.3632354736328125,Health,Pharmacy
158,Riverside Pharmacy,51.469528248387775,-0.3228029181868906,Health,Pharmacy
160,Boots,51.446258007622234,-0.3285277905922474,Health,Pharmacy
161,Superdrug,51.447503250601535,-0.32618798966808077,Health,Pharmacy
162,Boots,51.450664932967484,-0.35785572157701473,Health,Pharmacy
