,Venue,Latitude,Longitude,Group,Category
120,Body Studio,51.603811905070216,-0.4067087173461914,Well-Being,Gym
121,Premier Martial Arts,51.575120308665966,-0.398568689831381,Well-Being,Gym
122,Hot Yoga House,51.575418,-0.396459,Well-Being,Gym
123,DW Fitness First,51.59527138105979,-0.3851739968771209,Well-Being,Gym
124,Optimum Gym,51.57056222274812,-0.41078316106318186,Well-Being,Gym
126,Highgrove Pool and Fitness Centre,51.580012964613964,-0.4096136557932279,Well-Being,Gym
128,Anytime Fitness,51.64301335189811,-0.4315151539865347,Well-Being,Gym
130,Pump Gyms,51.64453559681653,-0.4251472687347901,Well-Being,Gym
132,Studio Viie,51.648406,-0.447943,Well-Being,Gym
133,Three Valleys Karate Club,51.634412,-0.465767,Well-Being,Gym
134,MTS Running Track,51.6325964685194,-0.4212070128751497,Well-Being,Gym
135,RMS Sports Centre,51.64513380596664,-0.4742519496071558,Well-Being,Gym
136,Bodycoach Fitness,51.63938843322726,-0.4724060580592178,Well-Being,Gym
137,Nuffield Health Gym,51.64547704494187,-0.42774937375735556,Well-Being,Gym
138,Unilever House,51.30693921212652,-0.3415224182704486,Well-Being,Gym
139,Nuffield Health Fitness & Wellbeing Gym,51.2948424767245,-0.327595593525164,Well-Being,Gym
140,Curves Gym Leatherhead,51.301052209819304,-0.33026363508620943,Well-Being,Gym
141,Old Tiffonians Sports Ground,51.396161847629855,-0.3443128177339988,Well-Being,Gym
142,Pursuit Fitness Training,51.37302611830408,-0.3653383255004883,Well-Being,Gym
143,Curves Hampton/Teddington,51.41473930417738,-0.3659330854351224,Well-Being,Gym
144,Colets Health & Fitness,51.392102514938266,-0.336147913887099,Well-Being,Gym
145,Iso Barre,51.390425,-0.334566,Well-Being,Gym
146,Weybridge Health Club,51.37833,-0.392585,Well-Being,Gym
147,Physique Warehouse,51.39711246522535,-0.3749111253599173,Well-Being,Gym
148,Pavilion Health & Fitness Club,51.405717875708135,-0.35786813927014277,Well-Being,Gym
149,Focus Taekwondo - Hinchley Wood School,51.379203,-0.331237,Well-Being,Gym
150,The Ai-Ki Club,51.392408,-0.336022,Well-Being,Gym
151,David Lloyd Hampton,51.436095,-0.3727,Well-Being,Gym
160,Ember,51.425798,-0.356729,Well-Being,Gym
163,The Little Gym,51.427803,-0.354926,Well-Being,Gym
167,The Crosstrainer,51.45346187022732,-0.3671021413823762,Well-Being,Gym
169,The Gym,51.47082111,-0.36262865,Well-Being,Gym
170,Nuffield Health Twickenham Fitness & Wellbeing Gym,51.45093811861179,-0.34278094768524164,Well-Being,Gym
171,Anytime Fitness,51.470336,-0.356154,Well-Being,Gym
172,Anytime Fitness,51.449637,-0.329986,Well-Being,Gym
173,Xercise4Less,51.46692366360283,-0.36897071943126286,Well-Being,Gym
174,Gold's Gym,51.469639171298205,-0.3666231569681834,Well-Being,Gym
175,Neetu Yoga,51.444909,-0.361921,Well-Being,Gym
176,Isleworth Leisure Centre and Library,51.466548158956236,-0.32998822657904586,Well-Being,Gym
177,The Movement Space,51.447316,-0.328575,Well-Being,Gym
178,Virgin Active,51.455439,-0.339487,Well-Being,Gym
179,Kamon Wing Chun,51.47386837534304,-0.3549652862191778,Well-Being,Gym
180,Yoga First,51.468936984138914,-0.36026858255426447,Well-Being,Gym
181,The Yoga Bar,51.447925,-0.328678,Well-Being,Gym
182,Quest Fitness,51.4462768776785,-0.34105291375106556,Well-Being,Gym
183,Fusion Gym,51.474702492146235,-0.3344920667343588,Well-Being,Gym
184,Design Personal Training,51.450219,-0.329997,Well-Being,Gym
185,Insanity Work Out,51.471252,-0.355693,Well-Being,Gym
186,Curves Gym Twickenham,51.445990427182956,-0.33067105695664234,Well-Being,Gym
187,Movement3,51.455022,-0.319655,Well-Being,Gym
188,Fujian White Crane KungFu,51.44658,-0.330199,Well-Being,Gym
189,Foundry Fitness,51.432064,-0.345606,Well-Being,Gym
191,Osterley Sports Centre,51.481794376545196,-0.337110181514271,Well-Being,Gym
192,London Kung Fu,51.46772369057675,-0.3614330291748047,Well-Being,Gym
193,Richmond Upon Themes Community Sports Centre,51.45344918785074,-0.3430476182581913,Well-Being,Gym
194,LIMA,51.46763,-0.331745,Well-Being,Gym
195,Rize,51.455414,-0.32039356,Well-Being,Gym
196,Nuffield Health Fitness & Wellbeing Gym,51.450988360087834,-0.3427773751566311,Well-Being,Gym
197,Phil's gym,51.45683730555511,-0.32258903490761365,Well-Being,Gym
198,Sport St Mary's,51.43577019498715,-0.33423687764675514,Well-Being,Gym
199,Blitz CrossFit,51.448927957771936,-0.33206781228690146,Well-Being,Gym
200,Stoke Health Centre,51.45932062423742,-0.32464734059968664,Well-Being,Gym
201,Whitton Sports and Fitness Centre,51.444069707446374,-0.3630924713412401,Well-Being,Gym
202,Lagoon Pool Isleworth Leisure Centre,51.46646107755698,-0.32998038871184754,Well-Being,Gym
203,Gymboree St Margarets,51.455669158523364,-0.3205185618719231,Well-Being,Gym
204,Fit Tech Gym,51.467592,-0.331497,Well-Being,Gym
205,Hounslow Dome,51.49324099900548,-0.38307869419869117,Well-Being,Gym
207,The Gym London Southall,51.504567112959734,-0.37991076707839966,Well-Being,Gym
208,Eighth Level Health & Fitness,51.507374624767714,-0.35359877667827533,Well-Being,Gym
214,Yoga Shakti,51.47462647480687,-0.3828774172610589,Well-Being,Gym
216,London joggers ealing,51.49295551508594,-0.3613803158708337,Well-Being,Gym
219,The Dome,51.493174478699025,-0.3830390193827981,Well-Being,Gym
220,Heston Pools and Fitness,51.486494,-0.375783,Well-Being,Gym
222,Cb Hounslow F.C HQ,51.49487856,-0.352778,Well-Being,Gym
224,Dormers Wells Lesiure Centre,51.51698764974164,-0.3657331389846581,Well-Being,Gym
225,Gold's Gym,51.50874888076425,-0.3350847057580823,Well-Being,Gym
228,West London Fitness,51.5257270458621,-0.32997608184814453,Well-Being,Gym
229,PureGym,51.541763524015614,-0.36769360483183966,Well-Being,Gym
231,Kamon Wing Chun,51.508809328079224,-0.33885419368743896,Well-Being,Gym
232,David Lloyd Sudbury Hill,51.555845,-0.34363,Well-Being,Gym
233,Outdoor Gym @ King Georges Field,51.50657,-0.33882636,Well-Being,Gym
234,Slim Gym,51.547095688536444,-0.3575342656596673,Well-Being,Gym
235,SKCE Gurnell Dojo,51.52853147787225,-0.3309238028258831,Well-Being,Gym
237,Perivale Park Athletics Track,51.532127824983434,-0.33653237252567597,Well-Being,Gym
238,Outdoor Gym Dean Gardens,51.51028663794801,-0.31907650963580386,Well-Being,Gym
