,Venue,Latitude,Longitude,Group,Category
544,St John & St James Primary School,51.54792161307404,-0.05201941192676211,Education,Elementary_School
545,Daubeney Primary School,51.55276646406656,-0.038280487060546875,Education,Elementary_School
551,lauriston primary school,51.53647,-0.04553,Education,Elementary_School
554,Stepney Greencoat Church of England School,51.514058,-0.032585,Education,Elementary_School
555,Bygrove Primary School,51.512657867949315,-0.018458933745855947,Education,Elementary_School
556,Holy Family RC Primary School,51.50997543334961,-0.019859999418258667,Education,Elementary_School
557,Stebon primary School,51.516765,-0.026078,Education,Elementary_School
558,Princess May Primary School,51.55265401929616,-0.07508304305856799,Education,Elementary_School
561,Holmleigh Primary School,51.570106506347656,-0.0750311091542244,Education,Elementary_School
562,Shacklewell Primary School,51.5532924163315,-0.07350680729249609,Education,Elementary_School
565,Baden Powell Primary School,51.557373,-0.05791191,Education,Elementary_School
570,Shackelwell Primary School,51.551950637646875,-0.07197288481384438,Education,Elementary_School
578,Newington Green Primary School,51.551128103160536,-0.08495144152157878,Education,Elementary_School
579,St Mary's Church of England Primary School,51.561784,-0.081761,Education,Elementary_School
581,St Matthias Primary School,51.552726437317375,-0.07935047149658203,Education,Elementary_School
582,Sir Thomas Abney Primary School,51.56810595269952,-0.07521875019900236,Education,Elementary_School
583,Grasmere School,51.5551548122243,-0.08404332500386326,Education,Elementary_School
584,Betty Layward Public School,51.558128244356226,-0.08508598589925269,Education,Elementary_School
586,higham hill children's centre,51.59663527134294,-0.03511011600494385,Education,Elementary_School
587,Woodside Primary School,51.591601466674696,-0.003614715835287985,Education,Elementary_School
589,Harris Primary Academy,51.598365783691406,-0.05884791910648346,Education,Elementary_School
590,Raynham Primary School,51.61319333141212,-0.06137967109680176,Education,Elementary_School
591,St Mary's C of E Primary School,51.58339410856918,-0.003358125686645508,Education,Elementary_School
592,St Saviours C Of E Primary School,51.573668955844084,-0.030491352081298828,Education,Elementary_School
593,Stoneydown Park Primary School,51.585876367252574,-0.03628376070196201,Education,Elementary_School
594,Steaks Field Primary School,51.629032628178116,-0.0748512493853262,Education,Elementary_School
595,Galliard Primary School,51.638143020159404,-0.0603729393463322,Education,Elementary_School
596,Churchfield Junior School,51.63029633998446,-0.0678874562432318,Education,Elementary_School
598,Wilbury Primary School,51.61202478742623,-0.0821974683189464,Education,Elementary_School
601,Phoenix Academy,51.62851011854693,-0.05137444793451392,Education,Elementary_School
602,Capel Manor Primary School,51.678363,-0.054742,Education,Elementary_School
604,Holy Trinity Primary School,51.694953006783095,-0.03677794125165515,Education,Elementary_School
605,Burleigh Primary School,51.70405324408945,-0.03853279718202361,Education,Elementary_School
607,Pickhurst Junior School,51.386081377161716,0.004005245269471977,Education,Elementary_School
608,St George's CE Primary School,51.403347,0.034551,Education,Elementary_School
609,Parish Church of England Primary School,51.415588695860954,0.013303756713867188,Education,Elementary_School
610,St Mark's C E Primary School,51.399490173030294,0.012315355983214664,Education,Elementary_School
612,Valley Primary School,51.406836113003145,0.005656141206499243,Education,Elementary_School
614,Scotts Park Primary School,51.41069988785669,0.029421591886754177,Education,Elementary_School
615,Downderry Primary School,51.42822311874146,0.0015673464583573517,Education,Elementary_School
617,The Highway School,51.417722,0.000665,Education,Elementary_School
619,Elfrida Primary School,51.427771,-0.028049,Education,Elementary_School
620,Burnt Ash Primary School,51.421235737026585,0.012488365173339844,Education,Elementary_School
621,Torridon School,51.436621,-0.002114,Education,Elementary_School
623,Good Shepherd Primary School,51.426874,0.010951,Education,Elementary_School
630,Coopers Lane Primary School,51.437169,0.020692,Education,Elementary_School
632,Brindishe School,51.45392694119859,0.008839144942470224,Education,Elementary_School
633,St Winifreds Junior School,51.447649544330446,0.011643220237833984,Education,Elementary_School
634,Cherry Orchard School,51.476853,0.032795,Education,Elementary_School
636,Horn Park Primary School,51.46012864901564,0.03205350281202409,Education,Elementary_School
637,Rimu Music Preparatory School & Nursery,51.476268115399755,0.023756718350539354,Education,Elementary_School
639,Haimo Primary School,51.455053,0.041234,Education,Elementary_School
641,Heath House Prep School,51.46685720153401,0.009409307504945173,Education,Elementary_School
642,St Ursula's Convent School,51.47518815711454,-0.005613917040006724,Education,Elementary_School
643,Charlton Manor Primary School,51.477456,0.036889,Education,Elementary_School
644,John Ball Primary School,51.465754494567236,0.005411886253804136,Education,Elementary_School
645,All Saints Blackheath CofE Primary School,51.47003781894363,0.004646215252237226,Education,Elementary_School
648,Holy Family Primary School,51.45990847260312,0.03066900847221042,Education,Elementary_School
649,Baring Road Primary,51.444706113482525,0.013224926746353947,Education,Elementary_School
650,Canary Wharf College,51.489332,-0.01351,Education,Elementary_School
654,Harbinger Primary School,51.48946544959733,-0.020075156411615187,Education,Elementary_School
656,Meridian Primary School,51.484022993191786,-0.0013759810482712356,Education,Elementary_School
657,Culloden Primary School,51.51376784736399,-0.006727193489562449,Education,Elementary_School
661,Cubitt Town Junior,51.494615,-0.009301,Education,Elementary_School
666,Halstow School,51.484957,0.015411,Education,Elementary_School
667,Gainsborough Primary School,51.525,0.006254,Education,Elementary_School
668,Carpenter's Primary School,51.537127849749034,-0.0054715375377288765,Education,Elementary_School
669,Brompton Manor School,51.522169259970944,0.041762723442201104,Education,Elementary_School
670,Rosetta Primary School,51.51529969517432,0.02705037379380239,Education,Elementary_School
672,Monega Primary School,51.545767872378946,0.043295920818925776,Education,Elementary_School
674,Star Primary School,51.520761,0.006918,Education,Elementary_School
675,Britannia Village Primary School,51.503548,0.025448464,Education,Elementary_School
676,Riverley Primary School,51.56605339795547,-0.019097328186035156,Education,Elementary_School
677,Maryland Primary School,51.54964280080602,0.006919484687719386,Education,Elementary_School
680,Sybourn Primary School,51.56751915151078,-0.029089273894537804,Education,Elementary_School
682,Davies Lane Primary School,51.56419933001152,0.013153553009033203,Education,Elementary_School
684,Barclay Primary School,51.575512689225484,-0.002901645711144503,Education,Elementary_School
686,Kingsmead Primary School,51.55304665032469,-0.034868717193603516,Education,Elementary_School
688,Snaresbrook Prep School,51.591460706101984,0.02199673834947065,Education,Elementary_School
690,Ray Lodge Primary School,51.606967,0.043778,Education,Elementary_School
691,Oakdale Infant School,51.592289,0.029792,Education,Elementary_School
692,Selwyn Primary School,51.60559193007851,-0.006213419939837163,Education,Elementary_School
695,St. Antony's R.C. Primary,51.616456,0.02266,Education,Elementary_School
696,st mary's catholic primary school,51.630626,0.00159,Education,Elementary_School
700,St Joseph's Catholic Primary School,51.69139405430497,-0.029053688049316406,Education,Elementary_School
703,St Clements,51.71493,-0.026989,Education,Elementary_School
704,Upshire Primary School,51.689012,0.034047,Education,Elementary_School
705,Farnborough Primary School,51.35893249511719,0.07427210360765457,Education,Elementary_School
706,Perry Hall Primary School,51.383461892280145,0.09391043062364786,Education,Elementary_School
708,St Paul's Cray C of E Primary School,51.397589,0.120897,Education,Elementary_School
709,St Mary Cray Primary School,51.387186,0.113901,Education,Elementary_School
710,Manor Oak Primary School,51.391369,0.124106,Education,Elementary_School
711,Leesons Primary School,51.398126,0.103694,Education,Elementary_School
712,Red Hill Primary School,51.420552562498116,0.06349175315819656,Education,Elementary_School
714,Wybourne School,51.439299,0.07038,Education,Elementary_School
718,Longlands Primary School,51.430802,0.090974,Education,Elementary_School
720,Dulverton Primary School,51.43458864627175,0.07789575141730644,Education,Elementary_School
723,Burnt Oak Primary School,51.438045,0.101148,Education,Elementary_School
725,Crook Log Primary School,51.45869206841366,0.12643868696934032,Education,Elementary_School
726,"Westbrooke School, Welling",51.461908599904184,0.12275934219360352,Education,Elementary_School
727,Cardwell,51.49043811494795,0.05301020752126734,Education,Elementary_School
733,Thames View Infants School,51.52807045714804,0.10553278529329053,Education,Elementary_School
735,Riverside School,51.520009,0.116085,Education,Elementary_School
737,Amity Education Foundation Kültür Merkezi,51.561458,0.089834,Education,Elementary_School
738,St Aidans Catholic Primary School,51.5666524069527,0.09179758387243274,Education,Elementary_School
740,Ilford Jewish Primary school,51.594571,0.088065,Education,Elementary_School
741,Downshall Primary School,51.570127,0.096319,Education,Elementary_School
742,Chigwell County Primary School,51.627499,0.083753,Education,Elementary_School
745,Dunton Green Primary School,51.2957508281632,0.16604292368564194,Education,Elementary_School
746,Chelsfield Primary School,51.357621,0.127581,Education,Elementary_School
749,High Firs Primary School,51.39162024996786,0.17646678529421803,Education,Elementary_School
752,Royal Park Primary School,51.430862,0.128961,Education,Elementary_School
756,Mayplace Primary School,51.459562431803384,0.16419582461286655,Education,Elementary_School
757,St. Fidelis Primary School,51.476891,0.163188,Education,Elementary_School
758,Wentworth Playground,51.444590029571266,0.1867876042945081,Education,Elementary_School
760,Belmont Primary School,51.47285639620457,0.14561176300048828,Education,Elementary_School
762,Brampton Primary School,51.46909703212898,0.12718239030982792,Education,Elementary_School
763,Bursted Wood Primary School,51.467429611827924,0.15282154083251953,Education,Elementary_School
765,St Peters Primary Sch,51.531868381460384,0.14463024193862903,Education,Elementary_School
766,Saint Joseph's Primary School,51.5521272,0.143475,Education,Elementary_School
767,Roding Primary School,51.54277723225343,0.11991462390508635,Education,Elementary_School
768,John Perry Primary School,51.541951804716305,0.17164439312673194,Education,Elementary_School
770,Valence Primary School,51.550059,0.141349,Education,Elementary_School
771,Beam County Primary School,51.529852029970314,0.16310839133410557,Education,Elementary_School
772,Newtons Primary School,51.528715,0.170347,Education,Elementary_School
773,St. Vincent's Catholic Primary School,51.559143609567016,0.12202978134155273,Education,Elementary_School
774,Becontree Primary School,51.557362,0.117915,Education,Elementary_School
779,Roding Primary School,51.549113245001486,0.12612762756999413,Education,Elementary_School
781,Valance Primary School,51.558025,0.132967,Education,Elementary_School
782,Henry Green Primary School,51.56189613411408,0.1270314588210755,Education,Elementary_School
783,St Teresa Primary School,51.55023436492763,0.1247355077795064,Education,Elementary_School
785,St Edward's CE Primary School,51.584067,0.179781,Education,Elementary_School
787,thomas  willingale  primary,51.648909,0.085586,Education,Elementary_School
788,Hextable Primary School,51.41380479939466,0.1786909581781858,Education,Elementary_School
789,Wentworth Primary School,51.444546,0.191022,Education,Elementary_School
791,Maypole Primary School,51.432274,0.1771465,Education,Elementary_School
792,Wilmington Primary School,51.42741666001495,0.1973329323377651,Education,Elementary_School
793,West Hill Primary School,51.447408161698306,0.20347344244120888,Education,Elementary_School
794,temple hill primary school,51.449181051705146,0.2263383305869638,Education,Elementary_School
795,oakfield primary school,51.43388821877962,0.2139655754343831,Education,Elementary_School
799,The Brent Primary School,51.442372491756856,0.24497151374816895,Education,Elementary_School
800,Dartford Primary Academy,51.44135978250742,0.22848404080702794,Education,Elementary_School
803,Brady Primary School,51.514035136780215,0.2040141569275691,Education,Elementary_School
804,Rainham Village Primary School,51.51953882011713,0.19562959671020508,Education,Elementary_School
805,Whybridge junior school,51.53348922729492,0.18967610597610474,Education,Elementary_School
807,Suttons Primary School,51.549772,0.216416,Education,Elementary_School
808,Benhurst Primary School,51.554535,0.204076,Education,Elementary_School
810,Wykham Primary School,51.56310554131315,0.19223923679258892,Education,Elementary_School
812,St. Mary's Catholic Primary School,51.565118881182705,0.1943281543053218,Education,Elementary_School
815,Hylands Primary School,51.57216861846967,0.19642353057861325,Education,Elementary_School
816,Towers Infant School,51.56932587844189,0.2108314583719065,Education,Elementary_School
819,Hildene Primary School,51.602461,0.207845,Education,Elementary_School
820,Ardleigh Green Primary School,51.58460784832714,0.21974985177813486,Education,Elementary_School
824,St Ursulas RC Havering School,51.612494,0.228939,Education,Elementary_School
825,Harold Court Primary School,51.59850754156186,0.24164369070635705,Education,Elementary_School
826,Mead primary school,51.60401788446299,0.22989925832967367,Education,Elementary_School
827,Harold Wood Primary School,51.585213,0.236098,Education,Elementary_School
828,Bonnygate Primary School,51.5153,0.2833,Education,Elementary_School
829,St Joseph's Primary School,51.556388739043705,0.24812579154968262,Education,Elementary_School
834,Hacton Primary School,51.55222428681415,0.21849130094397703,Education,Elementary_School
835,Engayne Primary School,51.569847106933594,0.26634711027145386,Education,Elementary_School
